,enumerator,family,family_2,misc1,misc2,misc3,file,path
6048,Lovy (LP),Nygtaginaceae,Boerhavia diffusa,,,,Conformer3D_CID_13940641.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Boerhavia diffusa/Conformer3D_CID_13940641.sdf
6049,Lovy (LP),Nygtaginaceae,Boerhavia diffusa,,,,Conformer3D_CID_14018348.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Boerhavia diffusa/Conformer3D_CID_14018348.sdf
6050,Lovy (LP),Nygtaginaceae,Boerhavia diffusa,,,,Conformer3D_CID_14018346.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Boerhavia diffusa/Conformer3D_CID_14018346.sdf
6051,Lovy (LP),Nygtaginaceae,Boerhavia diffusa,,,,Conformer3D_CID_15081178.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Boerhavia diffusa/Conformer3D_CID_15081178.sdf
6052,Lovy (LP),Nygtaginaceae,Boerhavia diffusa,,,,Conformer3D_CID_11537197.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Boerhavia diffusa/Conformer3D_CID_11537197.sdf
6053,Lovy (LP),Nygtaginaceae,Boerhavia diffusa,,,,Conformer3D_CID_12004175.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Boerhavia diffusa/Conformer3D_CID_12004175.sdf
6054,Lovy (LP),Nygtaginaceae,Boerhavia diffusa,,,,Conformer3D_CID_100933428.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Boerhavia diffusa/Conformer3D_CID_100933428.sdf
6055,Lovy (LP),Nygtaginaceae,Boerhavia repens,,,,Conformer3D_CID_44257427.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Boerhavia repens/Conformer3D_CID_44257427.sdf
6056,Lovy (LP),Nygtaginaceae,Boerhavia repens,,,,Conformer3D_CID_44257428.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Boerhavia repens/Conformer3D_CID_44257428.sdf
6057,Lovy (LP),Nygtaginaceae,Bougenvillea glabra,,,,Conformer3D_CID_164619.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Bougenvillea glabra/Conformer3D_CID_164619.sdf
6058,Lovy (LP),Nygtaginaceae,Pisonia umbellifera,,,,Conformer3D_CID_70697886.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Pisonia umbellifera/Conformer3D_CID_70697886.sdf
6059,Lovy (LP),Nygtaginaceae,Pisonia umbellifera,,,,Conformer3D_CID_1183.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Pisonia umbellifera/Conformer3D_CID_1183.sdf
6060,Lovy (LP),Nygtaginaceae,Pisonia umbellifera,,,,Conformer3D_CID_68241.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Pisonia umbellifera/Conformer3D_CID_68241.sdf
6061,Lovy (LP),Nygtaginaceae,Pisonia umbellifera,,,,Conformer3D_CID_15765124.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Pisonia umbellifera/Conformer3D_CID_15765124.sdf
6062,Lovy (LP),Nygtaginaceae,Pisonia umbellifera,,,,Conformer3D_CID_8655.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Pisonia umbellifera/Conformer3D_CID_8655.sdf
6063,Lovy (LP),Nygtaginaceae,Pisonia umbellifera,,,,Conformer3D_CID_70164.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Pisonia umbellifera/Conformer3D_CID_70164.sdf
6064,Lovy (LP),Nygtaginaceae,Pisonia umbellifera,,,,Conformer3D_CID_14412557.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Pisonia umbellifera/Conformer3D_CID_14412557.sdf
6065,Lovy (LP),Nygtaginaceae,Pisonia umbellifera,,,,Conformer3D_CID_192547.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Pisonia umbellifera/Conformer3D_CID_192547.sdf
6066,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_68241.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_68241.sdf
6067,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_15765124.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_15765124.sdf
6068,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_8655.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_8655.sdf
6069,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_70164.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_70164.sdf
6070,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_14412557.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_14412557.sdf
6071,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_192547.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_192547.sdf
6072,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_135665556.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_135665556.sdf
6073,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_5570.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_5570.sdf
6074,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_135926600.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_135926600.sdf
6075,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_135935708.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_135935708.sdf
6076,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_135438592.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_135438592.sdf
6077,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_135909833.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_135909833.sdf
6078,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_11013288.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_11013288.sdf
6079,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_11071220.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_11071220.sdf
6080,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_11067832.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_11067832.sdf
6081,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_10948317.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_10948317.sdf
6082,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_6096870.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_6096870.sdf
6083,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_836.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_836.sdf
6084,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_12004175 (1).sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_12004175 (1).sdf
6085,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_13940641 (1).sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_13940641 (1).sdf
6086,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_5281176.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_5281176.sdf
6087,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_487168.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_487168.sdf
6088,Lovy (LP),Nygtaginaceae,Mirabilis jalapa,,,,Conformer3D_CID_14803858.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Mirabilis jalapa/Conformer3D_CID_14803858.sdf
6089,Lovy (LP),Nygtaginaceae,Pisonia aculeata,,,,Conformer3D_CID_42631473.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Pisonia aculeata/Conformer3D_CID_42631473.sdf
6090,Lovy (LP),Nygtaginaceae,Pisonia aculeata,,,,Conformer3D_CID_768471.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nygtaginaceae/Pisonia aculeata/Conformer3D_CID_768471.sdf
6091,Lovy (LP),Nepentheceae,Nepenthes mirabilis,,,,Conformer3D_CID_513197.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nepentheceae/Nepenthes mirabilis/Conformer3D_CID_513197.sdf
6092,Lovy (LP),Nepentheceae,Nepenthes mirabilis,,,,Conformer3D_CID_768471.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nepentheceae/Nepenthes mirabilis/Conformer3D_CID_768471.sdf
6093,Lovy (LP),Nepentheceae,Nepenthes mirabilis,,,,Conformer3D_CID_100923288.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nepentheceae/Nepenthes mirabilis/Conformer3D_CID_100923288.sdf
6094,Lovy (LP),Nepentheceae,Nepenthes mirabilis,,,,Conformer3D_CID_100923288 (1).sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nepentheceae/Nepenthes mirabilis/Conformer3D_CID_100923288 (1).sdf
6095,Lovy (LP),Nepentheceae,Nepenthes mirabilis,,,,Conformer3D_CID_443777.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nepentheceae/Nepenthes mirabilis/Conformer3D_CID_443777.sdf
6096,Lovy (LP),Nepentheceae,Nepenthes mirabilis,,,,Conformer3D_CID_442739.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nepentheceae/Nepenthes mirabilis/Conformer3D_CID_442739.sdf
6097,Lovy (LP),Nepentheceae,Nepenthes mirabilis,,,,Conformer3D_CID_10205.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nepentheceae/Nepenthes mirabilis/Conformer3D_CID_10205.sdf
6098,Lovy (LP),Nepentheceae,Nepenthes mirabilis,,,,Conformer3D_CID_5276616.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nepentheceae/Nepenthes mirabilis/Conformer3D_CID_5276616.sdf
6099,Lovy (LP),Nepentheceae,Nepenthes mirabilis,,,,Conformer3D_CID_492458.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nepentheceae/Nepenthes mirabilis/Conformer3D_CID_492458.sdf
6100,Lovy (LP),Nepentheceae,Nepenthes mirabilis,,,,Conformer3D_CID_14237625.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nepentheceae/Nepenthes mirabilis/Conformer3D_CID_14237625.sdf
6101,Lovy (LP),Nepentheceae,Nepenthes mirabilis,,,,Conformer3D_CID_5318820.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nepentheceae/Nepenthes mirabilis/Conformer3D_CID_5318820.sdf
6102,Lovy (LP),Nepentheceae,Nepenthes mirabilis,,,,Conformer3D_CID_100067 (1).sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nepentheceae/Nepenthes mirabilis/Conformer3D_CID_100067 (1).sdf
6103,Lovy (LP),Nepentheceae,Nepenthes mirabilis,,,,Conformer3D_CID_443024.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nepentheceae/Nepenthes mirabilis/Conformer3D_CID_443024.sdf
6104,Lovy (LP),Nepentheceae,Nepenthes mirabilis,,,,Conformer3D_CID_92158.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nepentheceae/Nepenthes mirabilis/Conformer3D_CID_92158.sdf
6105,Lovy (LP),Nepentheceae,Nepenthes mirabilis,,,,Conformer3D_CID_5280343 (1).sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nepentheceae/Nepenthes mirabilis/Conformer3D_CID_5280343 (1).sdf
6106,Lovy (LP),Nepentheceae,Nepenthes mirabilis,,,,Conformer3D_CID_5280459.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nepentheceae/Nepenthes mirabilis/Conformer3D_CID_5280459.sdf
6107,Lovy (LP),Nepentheceae,Nepenthes mirabilis,,,,Conformer3D_CID_72276.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nepentheceae/Nepenthes mirabilis/Conformer3D_CID_72276.sdf
6108,Lovy (LP),Nymphaceae,Nymphaea nouchali,,,,Conformer3D_CID_72277.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nymphaceae/Nymphaea nouchali/Conformer3D_CID_72277.sdf
6109,Lovy (LP),Nymphaceae,Nymphaea nouchali,,,,Conformer3D_CID_107905.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nymphaceae/Nymphaea nouchali/Conformer3D_CID_107905.sdf
6110,Lovy (LP),Nymphaceae,Nymphaea nouchali,,,,Conformer3D_CID_162350.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nymphaceae/Nymphaea nouchali/Conformer3D_CID_162350.sdf
6111,Lovy (LP),Nymphaceae,Nyctanthes arbor-tristis,,,,Conformer3D_CID_5459045.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nymphaceae/Nyctanthes arbor-tristis/Conformer3D_CID_5459045.sdf
6112,Lovy (LP),Nymphaceae,Nyctanthes arbor-tristis,,,,Conformer3D_CID_5281832.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nymphaceae/Nyctanthes arbor-tristis/Conformer3D_CID_5281832.sdf
6113,Lovy (LP),Nymphaceae,Nyctanthes arbor-tristis,,,,Conformer3D_CID_63123.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nymphaceae/Nyctanthes arbor-tristis/Conformer3D_CID_63123.sdf
6114,Lovy (LP),Nymphaceae,Nymphaea alba,Nymphaea alba,Metabolite,Pubchem,001_Idaein.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nymphaceae/Nymphaea alba/Nymphaea alba/Metabolite/Pubchem/001_Idaein.sdf
6115,Lovy (LP),Nymphaceae,Nymphaea alba,Nymphaea alba,Metabolite,Pubchem,002_Empetrin.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nymphaceae/Nymphaea alba/Nymphaea alba/Metabolite/Pubchem/002_Empetrin.sdf
6116,Lovy (LP),Nymphaceae,Nymphaea alba,Nymphaea alba,Metabolite,Pubchem,003_Delphinidin 3-(2''-galloylgalactoside).sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nymphaceae/Nymphaea alba/Nymphaea alba/Metabolite/Pubchem/003_Delphinidin 3-(2''-galloylgalactoside).sdf
6117,Lovy (LP),Nymphaceae,Nymphaea alba,Nymphaea alba,Metabolite,Pubchem,004_Cyanidin 3-(6-acetylgalactoside).sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nymphaceae/Nymphaea alba/Nymphaea alba/Metabolite/Pubchem/004_Cyanidin 3-(6-acetylgalactoside).sdf
6118,Lovy (LP),Nymphaceae,Nymphaea alba,Nymphaea alba,Metabolite,Pubchem,005_Delphinidin 3-O-(2''-O-galloyl-6''-O-acetyl-beta-galactopyranoside).sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nymphaceae/Nymphaea alba/Nymphaea alba/Metabolite/Pubchem/005_Delphinidin 3-O-(2''-O-galloyl-6''-O-acetyl-beta-galactopyranoside).sdf
6119,Lovy (LP),Nymphaceae,Nymphaea alba,Nymphaea alba,Metabolite,Pubchem,006_Delphinidin 3-(6-O-acetylgalactoside).sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nymphaceae/Nymphaea alba/Nymphaea alba/Metabolite/Pubchem/006_Delphinidin 3-(6-O-acetylgalactoside).sdf
6120,Lovy (LP),Nymphaceae,Victoria amazonica,Victoria amazonica,Metabolite,Pubchem,001_Cyanidin 3-(2''-galloylgalactoside).sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nymphaceae/Victoria amazonica/Victoria amazonica/Metabolite/Pubchem/001_Cyanidin 3-(2''-galloylgalactoside).sdf
6121,Lovy (LP),Nymphaceae,Victoria amazonica,Victoria amazonica,Metabolite,Pubchem,002_Delphinidin 3-(2''-galloylgalactoside).sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Nymphaceae/Victoria amazonica/Victoria amazonica/Metabolite/Pubchem/002_Delphinidin 3-(2''-galloylgalactoside).sdf
6122,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_3314.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_3314.sdf
6123,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_14896.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_14896.sdf
6124,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_159055.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_159055.sdf
6125,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_126.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_126.sdf
6126,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_126 (1).sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_126 (1).sdf
6127,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_119104.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_119104.sdf
6128,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_129670323.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_129670323.sdf
6129,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_7127.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_7127.sdf
6130,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_5281516.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_5281516.sdf
6131,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_5281520.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_5281520.sdf
6132,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_5281616.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_5281616.sdf
6133,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_9905088.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_9905088.sdf
6134,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_11230.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_11230.sdf
6135,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_18818.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_18818.sdf
6136,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_5280535.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_5280535.sdf
6137,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_11149005.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_11149005.sdf
6138,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_641301.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_641301.sdf
6139,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_11254485.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_11254485.sdf
6140,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_102397649.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_102397649.sdf
6141,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_102397650.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_102397650.sdf
6142,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_11177963.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_11177963.sdf
6143,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_3050416.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_3050416.sdf
6144,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_11141699.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_11141699.sdf
6145,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_82227.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_82227.sdf
6146,Lovy (LP),Zingiberaceae,Alpinia galanga,,,,Conformer3D_CID_3086504.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia galanga/Conformer3D_CID_3086504.sdf
6147,Lovy (LP),Zingiberaceae,Alpinia mutica,,,,Conformer3D_CID_641785.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia mutica/Conformer3D_CID_641785.sdf
6148,Lovy (LP),Zingiberaceae,Alpinia mutica,,,,Conformer3D_CID_154279.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia mutica/Conformer3D_CID_154279.sdf
6149,Lovy (LP),Zingiberaceae,Alpinia mutica,,,,Conformer3D_CID_5273621.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia mutica/Conformer3D_CID_5273621.sdf
6150,Lovy (LP),Zingiberaceae,Alpinia mutica,,,,Conformer3D_CID_129852708.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia mutica/Conformer3D_CID_129852708.sdf
6151,Lovy (LP),Zingiberaceae,Alpinia speciosa,,,,Conformer3D_CID_641785 (1).sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia speciosa/Conformer3D_CID_641785 (1).sdf
6152,Lovy (LP),Zingiberaceae,Alpinia speciosa,,,,Conformer3D_CID_154279 (1).sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia speciosa/Conformer3D_CID_154279 (1).sdf
6153,Lovy (LP),Zingiberaceae,Alpinia zerumbet,,,,Conformer3D_CID_641785 (1).sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia zerumbet/Conformer3D_CID_641785 (1).sdf
6154,Lovy (LP),Zingiberaceae,Alpinia zerumbet,,,,Conformer3D_CID_154279 (1).sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Alpinia zerumbet/Conformer3D_CID_154279 (1).sdf
6155,Lovy (LP),Zingiberaceae,Amomum aculeatum,,,,Conformer3D_CID_10047654.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Amomum aculeatum/Conformer3D_CID_10047654.sdf
6156,Lovy (LP),Zingiberaceae,Amomum aculeatum,,,,Conformer3D_CID_24853674.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Amomum aculeatum/Conformer3D_CID_24853674.sdf
6157,Lovy (LP),Zingiberaceae,Amomum aromaticum,,,,Conformer3D_CID_124025.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Amomum aromaticum/Conformer3D_CID_124025.sdf
6158,Lovy (LP),Zingiberaceae,Amomum aromaticum,,,,Conformer3D_CID_9872976.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Amomum aromaticum/Conformer3D_CID_9872976.sdf
6159,Lovy (LP),Zingiberaceae,Amomum cardamomum,,,,Conformer3D_CID_6427110.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Amomum cardamomum/Conformer3D_CID_6427110.sdf
6160,Lovy (LP),Zingiberaceae,Amomum cardamomum,,,,Conformer3D_CID_6443227.sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Amomum cardamomum/Conformer3D_CID_6443227.sdf
6161,Lovy (LP),Zingiberaceae,Catimbium speciosum,,,,Conformer3D_CID_641785 (1).sdf,drive/My Drive/Database Ligan Covid-19/Lovy (LP)/Zingiberaceae/Catimbium speciosum/Conformer3D_CID_641785 (1).sdf
